-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
